"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","157","Get Unique Plan by Name- NotFound","FamaEMR - Test pack","Thu Mar 20 17:56:49 GMT 2025","passed","Thu Mar 20 17:56:49 GMT 2025","Sponsors > Get Unique Plan by Name","DOCTOR","",""
"","120","Update Patient (upi)-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:53:32 GMT 2025","passed","Thu Mar 20 17:53:33 GMT 2025","Users(Patient) > Users(Patient)-Update(upi)","RECEPTIONIST","",""
"","122","Get Appointments-Doctor-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:56:36 GMT 2025","passed","Thu Mar 20 17:56:36 GMT 2025","Appointment > Appointment-Get","DOCTOR","",""
"","119","Get Unique by uuid-NoToken","FamaEMR - Test pack","Thu Mar 20 17:51:05 GMT 2025","passed","Thu Mar 20 17:51:05 GMT 2025","Users(Staff) > Users(Staff)-Unique-uuid","SUPER_ADMIN","",""
"","119","UpdateUniqueSponsor-NoToken","FamaEMR - Test pack","Thu Mar 20 17:52:17 GMT 2025","passed","Thu Mar 20 17:52:17 GMT 2025","Sponsors > Update-Unique-sponsor","SUPER_ADMIN","",""
"","120","Create-Service-NotPermitted","FamaEMR - Test pack","Thu Mar 20 17:57:07 GMT 2025","failed","Thu Mar 20 17:57:08 GMT 2025","Services > Service-Create","LAB TECHNICIAN","",""
"","118","Fetch All Encounter-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:57:05 GMT 2025","passed","Thu Mar 20 17:57:06 GMT 2025","Encounter > Fetch ALL Encounter","LAB TECHNICIAN","",""
"","125","Create Sponsor-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:52:18 GMT 2025","passed","Thu Mar 20 17:52:18 GMT 2025","Sponsors > CreateSponsorPlan","SUPER_ADMIN","",""
"","121","Create - Invalid-Patient-ID","FamaEMR - Test pack","Thu Mar 20 17:56:39 GMT 2025","passed","Thu Mar 20 17:56:39 GMT 2025","Encounter > Create Encounter","DOCTOR","",""
"","172","Fetch Service by type-ExpiredToken","FamaEMR - Test pack","Thu Mar 20 17:57:08 GMT 2025","passed","Thu Mar 20 17:57:09 GMT 2025","Services > fetch all services by type","LAB TECHNICIAN","",""
"","248","Fetch generic Drugs-Successful","FamaEMR - Test pack","Thu Mar 20 17:51:09 GMT 2025","passed","Thu Mar 20 17:51:09 GMT 2025","Drugs-FetchGenricDrugs","SUPER_ADMIN","",""
"","119","Fetch Unique Sponsor (uuid)-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:56:49 GMT 2025","passed","Thu Mar 20 17:56:49 GMT 2025","Sponsors > Fetch Unique Sponsor (uuid)","DOCTOR","",""
"","242","Login(staff) - Doctor-Successful","FamaEMR - Test pack","Thu Mar 20 17:56:09 GMT 2025","passed","Thu Mar 20 17:56:09 GMT 2025","Authentication > Authntication-Login(ClinicalStaff)","DOCTOR","",""
"","389","Get otherservice by plan_code-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:57:11 GMT 2025","passed","Thu Mar 20 17:57:11 GMT 2025","Services > Otherservice by plan_code","LAB TECHNICIAN","",""
"","151","Update Appointment (uuid)","FamaEMR - Test pack","Thu Mar 20 17:53:44 GMT 2025","passed","Thu Mar 20 17:53:44 GMT 2025","Appointment > Appointment > Appointment-Update","RECEPTIONIST","",""
"","191","Get Imaging by plan_code-Successful","FamaEMR - Test pack","Thu Mar 20 17:52:13 GMT 2025","passed","Thu Mar 20 17:52:14 GMT 2025","Services > Imaging by plan_code","SUPER_ADMIN","",""
"","929","Fetch All Encounter","FamaEMR - Test pack","Thu Mar 20 17:50:58 GMT 2025","passed","Thu Mar 20 17:50:59 GMT 2025","Encounter > Fetch ALL Encounter","SUPER_ADMIN","",""
"","191","Unique Encounter by (appointment_uuid)","FamaEMR - Test pack","Thu Mar 20 17:53:37 GMT 2025","passed","Thu Mar 20 17:53:38 GMT 2025","Encounter > Unique Encounter by (appointment_uuid)","RECEPTIONIST","",""
"","166","Get otherservice by plan_code","FamaEMR - Test pack","Thu Mar 20 17:57:10 GMT 2025","failed","Thu Mar 20 17:57:10 GMT 2025","Services > Otherservice by plan_code","LAB TECHNICIAN","",""
"","130","Create-Service-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:55:02 GMT 2025","passed","Thu Mar 20 17:55:02 GMT 2025","Services > Service-Create","RECEPTIONIST","",""
"","118","Fetch Sponsors-NoToken","FamaEMR - Test pack","Thu Mar 20 17:56:07 GMT 2025","passed","Thu Mar 20 17:56:07 GMT 2025","Sponsors > FetchSponsor","RECEPTIONIST","",""
"","121","Fetch Service by type-InvalidServiceType","FamaEMR - Test pack","Thu Mar 20 17:56:04 GMT 2025","passed","Thu Mar 20 17:56:04 GMT 2025","Services > fetch all services by type","RECEPTIONIST","",""
"","343","Register Patient-Receptionist-Sponsor - Successful","FamaEMR - Test pack","Thu Mar 20 17:53:27 GMT 2025","passed","Thu Mar 20 17:53:28 GMT 2025","Users(Patient) > Users(Patient)-Register","RECEPTIONIST","",""
"","122","Add result-Unauthorized-role","FamaEMR - Test pack","Thu Mar 20 17:57:07 GMT 2025","passed","Thu Mar 20 17:57:07 GMT 2025","Investigation","LAB TECHNICIAN","",""
"","120","Non Clinical Staff-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:51:05 GMT 2025","passed","Thu Mar 20 17:51:05 GMT 2025","Users(Staff) > Users(Staff)-NoneClinical","SUPER_ADMIN","",""
"","121","Create Department - Invalid Token","FamaEMR - Test pack","Thu Mar 20 17:50:46 GMT 2025","passed","Thu Mar 20 17:50:46 GMT 2025","Departments > Departments - Create Department","SUPER_ADMIN","",""
"","122","Schedule-Receptionist-Biller-Required","FamaEMR - Test pack","Thu Mar 20 17:53:41 GMT 2025","passed","Thu Mar 20 17:53:41 GMT 2025","Appointment > Appointment > Appointment-Schedule","RECEPTIONIST","",""
"","122","Create-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:56:40 GMT 2025","passed","Thu Mar 20 17:56:40 GMT 2025","Encounter > Create Encounter","DOCTOR","",""
"","125","Create Role - Expired Token","FamaEMR - Test pack","Thu Mar 20 17:50:49 GMT 2025","passed","Thu Mar 20 17:50:49 GMT 2025","Roles > Role - Create","SUPER_ADMIN","",""
"","120","Get Unique Plan by Name-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:56:49 GMT 2025","passed","Thu Mar 20 17:56:50 GMT 2025","Sponsors > Get Unique Plan by Name","DOCTOR","",""
"","120","Get Unique Encounter (uuid) -ExpireToken","FamaEMR - Test pack","Thu Mar 20 17:53:35 GMT 2025","passed","Thu Mar 20 17:53:35 GMT 2025","Encounter > Unique Encounter (uuid)","RECEPTIONIST","",""
"","120","Add result","FamaEMR - Test pack","Thu Mar 20 17:56:54 GMT 2025","failed","Thu Mar 20 17:56:54 GMT 2025","Investigation > Post Result","RADIOLOGIST","",""
"","156","Fetch Service by type","FamaEMR - Test pack","Thu Mar 20 17:56:45 GMT 2025","passed","Thu Mar 20 17:56:45 GMT 2025","Services > fetch all services by type","DOCTOR","",""
"","121","Fetch All Encounter","FamaEMR - Test pack","Thu Mar 20 17:56:54 GMT 2025","failed","Thu Mar 20 17:56:54 GMT 2025","Encounter > Fetch ALL Encounter","RADIOLOGIST","",""
"","120","Fetch Sponsors-ExpiredToken","FamaEMR - Test pack","Thu Mar 20 17:56:07 GMT 2025","passed","Thu Mar 20 17:56:07 GMT 2025","Sponsors > FetchSponsor","RECEPTIONIST","",""
"","123","Reset Password - Missing Token","FamaEMR - Test pack","Thu Mar 20 17:56:12 GMT 2025","passed","Thu Mar 20 17:56:13 GMT 2025","Authentication > Authentication-ResetPassword","DOCTOR","",""
"","153","Fetch Unique Sponsor (uuid)-NotFound","FamaEMR - Test pack","Thu Mar 20 17:56:08 GMT 2025","passed","Thu Mar 20 17:56:08 GMT 2025","Sponsors > Fetch Unique Sponsor (uuid)","RECEPTIONIST","",""
"","120","fetch all services-ExpiredToken","FamaEMR - Test pack","Thu Mar 20 17:52:12 GMT 2025","passed","Thu Mar 20 17:52:12 GMT 2025","Services > fetch all services","SUPER_ADMIN","",""
"","118","Fetch generic Drugs-NoToken","FamaEMR - Test pack","Thu Mar 20 17:51:10 GMT 2025","passed","Thu Mar 20 17:51:10 GMT 2025","Drugs-FetchGenricDrugs","SUPER_ADMIN","",""
"","1193","Get Roles - Super Admin - No Token","FamaEMR - Test pack","Thu Mar 20 17:50:49 GMT 2025","passed","Thu Mar 20 17:50:51 GMT 2025","Roles > Role - Get Roles","SUPER_ADMIN","",""
"","160","Create-AlreadyExist","FamaEMR - Test pack","Thu Mar 20 17:56:19 GMT 2025","passed","Thu Mar 20 17:56:19 GMT 2025","Diagnosis > Diagnosis-Create","DOCTOR","",""
"","60130","Create Sponsor-NameRequired","FamaEMR - Test pack","Thu Mar 20 17:54:02 GMT 2025","passed","Thu Mar 20 17:55:02 GMT 2025","Services > Service-Create","RECEPTIONIST","",""
"","127","Get Imaging by plan_code-InvalidPlanCode","FamaEMR - Test pack","Thu Mar 20 17:57:10 GMT 2025","failed","Thu Mar 20 17:57:10 GMT 2025","Services > Imaging by plan_code","LAB TECHNICIAN","",""
"","5478","fetch-all","FamaEMR - Test pack","Thu Mar 20 17:56:20 GMT 2025","passed","Thu Mar 20 17:56:25 GMT 2025","Diagnosis > FetchAll","DOCTOR","",""
"","164","Register Patient-Doctor-EmptyOffice","FamaEMR - Test pack","Thu Mar 20 17:56:14 GMT 2025","passed","Thu Mar 20 17:56:14 GMT 2025","Users(Patient) > Users(Patient)-Register","DOCTOR","",""
"","125","Create-Service-InvalidToken","FamaEMR - Test pack","Thu Mar 20 17:51:10 GMT 2025","passed","Thu Mar 20 17:51:10 GMT 2025","Services > Service-Create","SUPER_ADMIN","",""
