"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","117","Get Unique Patient(upi)-Doctor-InvalidToken","FamaEMR - Test pack","Sat Mar 15 12:27:37 GMT 2025","passed","Sat Mar 15 12:27:37 GMT 2025","Users(Patient) > Users(Patient)-Unique(upi)","DOCTOR","",""
"","151","Get otherservice by plan_code_InvalidPlanCode","FamaEMR - Test pack","Sat Mar 15 12:28:06 GMT 2025","passed","Sat Mar 15 12:28:06 GMT 2025","Services > Otherservice by plan_code","DOCTOR","",""
"","192","Get Appointments-Doctor","FamaEMR - Test pack","Sat Mar 15 12:27:56 GMT 2025","passed","Sat Mar 15 12:27:57 GMT 2025","Appointment > Appointment-Get","DOCTOR","",""
"","152","Get Investigation by plan_code-InvalidPlanCode","FamaEMR - Test pack","Sat Mar 15 12:22:47 GMT 2025","passed","Sat Mar 15 12:22:47 GMT 2025","Services > Investigation by plan_code","SUPER_ADMIN","",""
"","119","Fetch All Encounter - ExpiredToken","FamaEMR - Test pack","Sat Mar 15 12:30:19 GMT 2025","passed","Sat Mar 15 12:30:19 GMT 2025","Encounter > Fetch ALL Encounter","LAB TECHNICIAN","",""
"","118","Get Doctor consultation - NoToken","FamaEMR - Test pack","Sat Mar 15 12:27:59 GMT 2025","passed","Sat Mar 15 12:27:59 GMT 2025","Consultation","DOCTOR","",""
"","184","Create- Invalid-UUID","FamaEMR - Test pack","Sat Mar 15 12:28:00 GMT 2025","passed","Sat Mar 15 12:28:00 GMT 2025","Encounter > Create Encounter","DOCTOR","",""
"","119","Change Password-InvalidToken","FamaEMR - Test pack","Sat Mar 15 12:20:32 GMT 2025","passed","Sat Mar 15 12:20:32 GMT 2025","Users(Staff) > Users(staff)-Password","SUPER_ADMIN","",""
"","118","Search Patient by uuid-SuperAdmin-InvalidToken","FamaEMR - Test pack","Sat Mar 15 12:20:26 GMT 2025","passed","Sat Mar 15 12:20:26 GMT 2025","Users (Patient) > Users(PatientSearch)","SUPER_ADMIN","",""
"","118","Fetch Service by type-NoToken","FamaEMR - Test pack","Sat Mar 15 12:28:03 GMT 2025","passed","Sat Mar 15 12:28:03 GMT 2025","Services > fetch all services by type","DOCTOR","",""
