"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","161","Search Patient by upi-Doctor","FamaEMR - Test pack","Tue Mar 04 14:18:11 GMT 2025","passed","Tue Mar 04 14:18:11 GMT 2025","Users(Patient) > Users(PatientSearch)","DOCTOR","",""
"","121","Non Clinical Staff-InvalidToken","FamaEMR - Test pack","Tue Mar 04 14:18:49 GMT 2025","passed","Tue Mar 04 14:18:49 GMT 2025","Users(Staff) > Users(Staff)-NoneClinical","RECEPTIONIST","",""
"","160","Reset Password - Successful","FamaEMR - Test pack","Tue Mar 04 14:18:06 GMT 2025","failed","Tue Mar 04 14:18:06 GMT 2025","Authentication > Authentication-ResetPassword","DOCTOR","",""
"","125","Update unique sponsor-NotPermitted","FamaEMR - Test pack","Tue Mar 04 14:16:55 GMT 2025","failed","Tue Mar 04 14:16:55 GMT 2025","Sponsors > Update-Unique-sponsor","SUPER_ADMIN","",""
"","122","Search Patient by lastname-SuperAdmin-InvalidToken","FamaEMR - Test pack","Tue Mar 04 14:16:45 GMT 2025","passed","Tue Mar 04 14:16:45 GMT 2025","Users (Patient) > Users(PatientSearch)","SUPER_ADMIN","",""
"","132","Get Investigation by plan_code-ExpireToken","FamaEMR - Test pack","Tue Mar 04 14:18:01 GMT 2025","passed","Tue Mar 04 14:18:01 GMT 2025","Services > Investigation by plan_code","SUPER_ADMIN","",""
"","155","Update Appointment (uuid)","FamaEMR - Test pack","Tue Mar 04 14:16:52 GMT 2025","passed","Tue Mar 04 14:16:52 GMT 2025","Appointment > Appointment-Update","SUPER_ADMIN","",""
"","124","fetch all services-ExpiredToken","FamaEMR - Test pack","Tue Mar 04 14:18:00 GMT 2025","passed","Tue Mar 04 14:18:00 GMT 2025","Services > fetch all services","SUPER_ADMIN","",""
"","132","Register Patient-SuperAdmin-ExpiredToken","FamaEMR - Test pack","Tue Mar 04 14:16:42 GMT 2025","passed","Tue Mar 04 14:16:42 GMT 2025","Users (Patient) > Users(Patient) - Register","SUPER_ADMIN","",""
"","123","Get Unique Patient(upi)-Doctor-InvalidToken","FamaEMR - Test pack","Tue Mar 04 14:18:10 GMT 2025","passed","Tue Mar 04 14:18:10 GMT 2025","Users(Patient) > Users(Patient)-Unique(upi)","DOCTOR","",""
"","122","Non Clinical Staff-ExpiredToken","FamaEMR - Test pack","Tue Mar 04 14:18:49 GMT 2025","passed","Tue Mar 04 14:18:49 GMT 2025","Users(Staff) > Users(Staff)-NoneClinical","RECEPTIONIST","",""
"","120","Fetch All Encounter - NoToken","FamaEMR - Test pack","Tue Mar 04 14:19:20 GMT 2025","passed","Tue Mar 04 14:19:20 GMT 2025","Fetch ALL Encounter","Encounter","",""
"","124","Get All Patient-Doctor-ExpiredToken","FamaEMR - Test pack","Tue Mar 04 14:18:09 GMT 2025","passed","Tue Mar 04 14:18:10 GMT 2025","Users(Patient) > Users(Patient) - ALL","DOCTOR","",""
